                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    S                                                                                                                                                                           
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                İ        K                 S        u                                                                                                                                                                           
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             B                 B                 Ç                                                     İ        s        ı        S        i        l                                                                                                                                                                           
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             a                 o                 o        D                 E        E        H        h        c        z        a        n        t                                                                                                                                                                           
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             ş                 l                 b        a                 m        v        o        s        e        ı        n        a        a                                                                                                                                                                           
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    M                                                                                                                                                        m        B        v                 a        z        D        i        c        c        a        h        l        d        n        n        Ş                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    e                                                              Ç                                                                                         a        a        a                 n        k        i        r        i        a        n        i        ö        ı        p        d        u                                                                                                                                                                  
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    r                          S                                   a                 D                                                                       k        y        d        Ç        l        ı        n        d        l        l        i        s        r        k        a        a        h                                                                                                                                                                  
                                                                                                                                                                                                                                                                       S                                                                                G                                                                                         Ş                                                                                                                                                                 S                                                                                                                                               k        P                 e                                   v                 u                                                                       ç        a        i        a        a        r        a        a        e        a        y        a        e        l        ş        ğ        u                                                                                         K                                                                        
                                                                                                                                                                             G        K                                                                                e                                                                                ö                          K                                   S                          e                 Y                                                              İ                                                                                u        Y        A                                                                                                                             e        a        S        r                 A        A        d                 m                          P                 H                 T        ı        t        n        y        r        ı        r        ğ        r        r        e        r        n        ı        a        ı        t                                                                                         a                                                     S                  
                                                                 K                                                                                                           ü        a        K        K                                            N                 f                                                              A                 l                 K        ö                                   a                          h        T        u                 B                                   G        n                                                                                l        e        c        B                 B        B        B                                                                                z        m        a        i                 l        s        a        D        l                          a        Ş        i                 a                                                                                                                                                                                                                                                  v                                                     e                  
                                                        G        a                          B        B                                                                       z        r        a        e                          M                 a                 e                                            A        A        l        D        m                 ı        p                 S        S        r        S                 z        u        n        B        u                                   e        c        K        K                          K                                   t        n        ı        a        B        e        e        o        B                 Ç        Ç        Ç                                   e        u        r        n                 t        l        r        o        u                          z        a        s                 v        A        A        A        A        A        A        A        A        A        A        A        A        A        A        A        A        A                          K                                                              a        K        M                                   y                  
                                      B                 a        r                          a        a        B                 B                                            e        a        r        m                          e        M        r                 r                          T                 h        k        a        e        a        G        r        r                 a        a        u        e                 a        r        u        o        h                                   r        i        a        a        K                 u        K        N                 a        i        p        b        a        k        y        z        u                 a        a        i        G        H                 f        k        a        h        T        ı        a        h        m        p                 G        a        p        a        S        ş        f        f        f        f        f        f        f        f        f        f        f        f        f        f        f        f        f                          a                                   D                 F        k        ö        a                 M                 d                 Y
                                      a                 z        ş                 A        y        y        e        B        o                          D                 l        b        a        a                          n        e        l        Ö        i        S                 o                 m        h        ş        m        r        ö        k        ü                 l        r        h        l                 d        g        s        z        a                          E        m        r        r        r        o                 ş        u        a                 n        p        a        a        k        i        a        k        l                 m        r        v        ü        o        K        e        k        y        i        a        n        n        i        a        ı        E        e        r        h        r        i        a        y        y        y        y        y        y        y        y        y        y        y        y        y        y        y        y        y                          r        S                 B        a                 e        l        y        r                 e        O        i                 a
                                      l        Ç        i        ı        K        l        ı        r        r        e        r                 Ç        i                 b        a        b        l        K        K        d        n        ı        d        h        e                 r                 e        i        e        i        m        r        a        b        K        i        ı        a        e        S        e        u        e        d        r                 D        f        e        l        a        p        ç                 a        y        z                 h        a        y        d        l        l        ğ        u        d        Ç        e        d        r        n        n        a        n        a        k        s        v        t        a        s        n        n        m        d        l        a        c        m        n        o        o        o        o        o        o        o        o        o        o        o        o        o        o        o        o        o                          a        i        U        o        l        D        t        ı        c        m        M        n        r        k                 t
                                      ç        i        e        y        o        i        n        a        g        y        n        B        e        k        F        a        ğ        u        p        ı        i        e        e        d        e        i        l        T        b        U        t        s        h        r        a        d        ğ        a        u        h        g        n        n        o        l        t        m        o        k        Ç        i        e        n        i        c        u        a        K        d        u        i        S        i        z        a        a        a        l        a        r        a        a        l        a        i        e        a        l        d        l        ö        a        a           Dazkırı Afyonkarahisar 101   310602   329009   296332   303555   299217   337403   250147   302016   346624   188327   290958   297531   388157   374056   346159   329632   306536   405742   272999   330476   204779   289943   311674   317087   217012   347858   258391   234690   263751   340151   223448   264108   167097   244113   238131   265079   292636   244198   189103   204737   149577   264614   184315   304240   275279   244861   281991   181262   114381   215289   295928   197326   219432   208366   156730   233391   218620   178967   255949   141835   152867   245467   168915   173734   109395   108192    53045    60966   154192    28232   116321    76231   148388    23149    57322   113531    64394   125685    79844    85742    95241    94496   101233   186943   213958   206396   305206   162197   228733   173255   182863   178266   215791   200552   266592    13828   187729   154247   139876   156870        0    34261   189969    20687   114717   168186   164715    59231    81051   123944   160097   120526   117371   131438    75752    79700    98142   311337   269064   317562   226482   217134   221669   250590   266945   224978   239104   204577   197310   229396
      Dinar Afyonkarahisar 102   344337   362744   330067   337290   332952   371138   283882   335751   380359   222062   324693   331266   421892   407791   379894   363367   340271   439477   306734   364211   238514   323678   345409   350822   250747   381593   292126   268425   297486   373886   257183   297843   200832   241606   271866   298814   326371   234420   186596   238472   183312   298349   181808   337975   309014   278596   315726   214997   148116   249024   329663   231061   253167   242101   190465   267126   252355   212702   289684   175570   186602   279202   202650   207469   143131   141927    74441    82358   187927    61967   150056    83685   188900    56885    55240   120650    98129   159420   113579   119477   128976   128231   134968   153347   180362   223613   271610   128601   265029   170748   180356   175759   213284   198045   232996    24235   154133   120651   106280   123274    34261        0   156246    28146    80994   134463   130992    25508    47328    90221   126374    86803   115772   146948    79747    77095   113652   345132   309266   351357   266684   250929   255464   284385   300740   258773   272899   244779   231105   263191
    Emirdağ Afyonkarahisar 103   419838   419785   412897   403739   399401   437587   390951   402200   447184   377770   391142   406767   497393   474616   446343   438868   415772   514978   373183   431036   344307   421021   411858   426323   357151   457094   436318   386951   407925   449387   323632   364668   287319   312242   338691   338282   393196   305056   257232   304921   284053   365175   252444   404800   375463   345045   382175   370705   303824   404732   485371   386769   408875   397809   346173   422834   408063   368410   445392   331278   342310   434910   358358   363177   298839   297635   230149   230878   343635   217675   285980   239393   337710   212593   210947   254076   253837   315128   269287   275185   284684   283939   290676   135746   162762   206012   220745   128552   247428   239260   250992   246395   251254   268681   215396   179943    27280    39328    52006    61641   189969   156246        0   184298   168651   104417    49977   159547   133429   104658    72717    97732   148339   242696   215158   180174   211254   501284   458777   507509   416195   407081   411616   440537   456892   414925   460660   394290   387257   419343
    Evciler Afyonkarahisar 104   330763   349170   316493   323716   319378   357564   270308   322177   366785   208488   311119   317692   408318   394217   366320   349793   326697   425903   293160   350637   224940   310104   331835   337248   237173   368019   278552   254851   283912   360312   243609   284269   187258   237305   258292   285240   312797   264359   182295   224898   169738   284775   177507   324401   295440   265022   302152   201423   134542   235450   316089   217487   239593   228527   176891   253552   238781   199128   276110   161996   173028   265628   189076   193895   129557   128353    46241    54158   174353    48393   136482    55485   168550    43311    50514    92450    84555   145846   100005   105903   115402   114657   121394   180924   207939   199588   299187   156178   221925   166447   176055   171458   208983   193744   260573    22273   181710   148228   133857   150851    20687    28146   184298        0   108770   162239   158768    53284    75104   117997   154150   114579   110555   124622    68936    72884    91326   327323   285050   333548   242468   233120   237655   266576   282931   240964   255090   220563   213296   245382
    Hocalar Afyonkarahisar 105   301929   301876   294988   285830   281492   319678   273042   284291   329275   249848   273233   288858   379484   356707   328434   320959   297863   397069   255274   313127   226398   303112   293949   308414   239242   339185   318409   269042   290016   331478   205723   246759   169410   194333   220782   220373   275287   187147   139323   187012   166144   247266   134535   286891   257554   227136   264266   263851   196970   297878   378517   279915   302021   290955   239319   315980   301209   261556   337687   224424   235456   328056   251504   256323   182361   180816    97601    96299   226816   142423   168071    99229   265914   137341    53316   136167   137018   198309   152469   158366   167865   167120   173857    93082   126500   151421   229097    62415   178953   123475   133083   128486   166011   150772   190483   104691   144093   154404   151237   127421   114717    80994   168651   108770        0   125867   122396    62114    39508    45043   173474    74514    35431   125553    82930    53689    94111   384498   386904   390723   344322   299895   294830   323751   340106   307739   312265   322417   270471   302557
   İhsaniye Afyonkarahisar 106   360393   360340   353452   344294   339956   378142   331506   342755   387739   308312   331697   347322   437948   415171   386898   379423   356327   455533   313738   371591   284862   361576   352413   366878   297706   397649   376873   327506   348480   389942   264187   305223   227874   233836   279246   287184   333751   245611   197787   245476   224608   305730   192999   345355   316018   285600   322730   322315   255434   356342   436981   338379   360485   349419   297783   374444   359673   320020   396151   282888   293920   386520   309968   314787   277056   275852   192713   171433   321852   195892   226535   193081   319383   190810   150997   194631   232054   293345   247504   253402   262901   262156   268893    37638    64653   107904   155901    63786   149320   141152   172586   167989   153146   190276   117287   158160    79859    90170    87003    63187   168186   134463   104417   162239   125867        0    57203   113560    87442    40129   108281    67463    89613   183970   156431   121448   152528   459714   438350   483492   395768   358312   387599   416520   415322   366156   440233   373863   363240   377772
  İscehisar Afyonkarahisar 107   371403   371350   364462   355304   350966   389152   342516   353765   398749   319322   342707   358332   448958   426181   397908   390433   367337   466543   324748   382601   295872   372586   363423   377888   308716   408659   387883   338516   359490   400952   275197   316233   238884   263807   290256   289847   344761   256621   208797   256486   235618   316740   204009   356365   327028   296610   333740   333325   266444   367352   447991   349389   371495   360429   308793   385454   370683   331030   407161   293898   304930   397530   320978   325797   273585   272381   204895   182443   318381   192421   237545   204091   315912   187339   162007   205641   228583   289874   244033   249931   259430   258685   265422    87311   114327   157577   205575    80117   198993   190825   202557   197960   202819   220246   166961   154689    25420    45845    68817    20553   164715   130992    49977   158768   122396    57203        0   111254    85136    56365    90257    49439   100046   194403   166865   131881   162961   474961   436044   481186   393462   380758   385293   414214   430569   388602   437927   371557   360934   393020
  Kızılören Afyonkarahisar 108   369307   341028   355037   324982   320644   358830   308852   323443   368427   247032   312385   356236   446862   395859   367586   388337   365241   464447   294426   352279   263484   348648   333101   375792   275717   406563   317096   293395   322456   398856   244875   285911   225802   233485   259934   259525   314439   226299   178475   226164   208282   286418   173687   326043   296706   266288   303418   239967   173086   273994   354633   256031   278137   267071   215435   292096   277325   237672   314654   200540   211572   304172   227620   232439   168101   166897    99411    86656   212897    86937   175026    93031   210428    81855    47118   129996   123099   184390   138549   144447   153946   153201   159938   134203   161218   204469   252466   109457   245885   162627   172235   167638   249711   189924   213852    49205   134989   130976   116605   118317    59231    25508   159547    53284    62114   113560   111254        0    28190    71084   137475    61820    96635   138833    71632    68980   105537   369969   331052   376194   288470   275766   280301   309222   325577   283610   332935   266565   255942   288028
   Sandıklı Afyonkarahisar 109   340380   340327   333439   324281   319943   358129   330672   322742   367726   268852   311684   327309   417935   395158   366885   359410   336314   435520   293725   351578   285304   341563   332400   346865   277693   377636   338916   315215   344276   369929   244174   285210   247622   232784   259233   258824   313738   225598   177774   225463   230102   285717   172986   325342   296005   265587   302717   261787   194906   295814   376453   277851   299957   288891   237255   313916   299145   259492   336474   222360   233392   325992   249440   254259   189921   188717   121231   129148   234717   108757   196846   130475   232248   103675    68897   167440   144919   206210   160369   166267   175766   175021   181758   108085   135100   178351   226348    83339   219767   161926   171534   166937   223593   189223   187734    71025   108871   119182   116015    92199    81051    47328   133429    75104    39508    87442    85136    28190        0    44659   136507    34005    73692   163814    93205    91950   132372   392098   353181   398323   310599   297895   302430   331351   347706   305739   355064   288694   278071   310157
  Sinanpaşa Afyonkarahisar 110   326359   326306   319418   310260   305922   344108   297472   308721   353705   274278   297663   313288   403914   381137   352864   345389   322293   421499   279704   337557   250828   327542   318379   332844   263672   363615   342839   293472   314446   355908   230153   271189   193840   218763   245212   244803   299717   211577   163753   211442   190574   271696   158965   311321   281984   251566   288696   288281   221400   322308   402947   304345   326451   315385   263749   340410   325639   285986   362117   248854   259886   352486   275934   280753   232814   231610   158679   137399   277610   151650   192501   159047   275142   146568   116963   160597   187812   249103   203262   209160   218659   217914   224651    51343    84761   131018   179015    35073   172434   114182   157513   152916   176260   175202   140401   113918    80100    90411    87244    63428   123944    90221   104658   117997    45043    40129    56365    71084    44659        0   108016    45266    55681   150038   122499    87516   118596   425782   394953   440095   352371   324380   344202   373123   381390   332224   396836   330466   319843   343840
 Sultandağı Afyonkarahisar 111   422481   422428   415540   406382   402044   440230   393594   404843   449827   347898   393785   409410   500036   477259   448986   441511   418415   517621   375826   433679   364350   423664   414501   428966   359794   459737   417962   389594   410568   452030   326275   367311   289962   314885   341334   340925   395839   307699   259875   307564   286696   367818   255087   407443   378106   347688   384818   340833   273952   374860   455499   356897   379003   367937   316301   392962   378191   338538   415520   301406   312438   405038   328486   333305   268967   267763   200277   208194   313763   187803   275892   209521   307838   182721   181075   256719   223965   285256   239415   245313   254812   254067   260804   138389   165405   208655   256653   131195   250071   241903   253635   249038   253897   271324   218039   150071    75321    36647    22133    53047   160097   126374    72717   154150   173474   108281    90257   137475   136507   108016        0    84203   151739   246096   206137   183574   214654   471657   429150   477882   386568   377454   381989   410910   427265   385298   431033   364663   357630   389716
      Şuhut Afyonkarahisar 112   381663   381610   374722   365564   361226   399412   352776   364025   409009   308327   352967   368592   459218   436441   408168   400693   377597   476803   335008   392861   324779   382846   373683   388148   318976   418919   378391   348776   369750   411212   285457   326493   249144   274067   300516   300107   355021   266881   219057   266746   245878   327000   214269   366625   337288   306870   344000   301262   234381   335289   415928   317326   339432   328366   276730   353391   338620   298967   375949   261835   272867   365467   288915   293734   229396   228192   160706   168623   274192   148232   236321   169950   268267   143150   141504   215901   184394   245685   199844   205742   215241   214496   221233    97571   124587   167837   215835    90377   209253   201085   212817   208220   213079   230506   177221   110500    73174    66556    63389    39572   120526    86803    97732   114579    74514    67463    49439    61820    34005    45266    84203        0   110948   205304   165918   142782   173862   431438   388931   437663   346349   337235   341770   370691   387046   345079   390814   324444   317411   349497
                Banaz Uşak 113   270777   270724   263836   254678   250340   288526   241890   253139   298123   218696   242081   257706   348332   325555   297282   289807   266711   365917   224122   281975   195246   271960   262797   277262   208090   308033   287257   237890   258864   300326   174571   215607   138258   163181   189630   189221   244135   155995   108171   155860   134992   216114   103383   255739   226402   195984   233114   232699   165818   266726   347365   248763   270869   259803   208167   284828   270057   230404   306535   193272   204304   296904   220352   225171   187857   170183   103097    81817   232312   129738   136919   103465   241316   133747    61381   105015   142514   203805   157965   163862   153140   172616   179353    57514    90932   115853   193529    26847   157269    92323   101931    97334   134859   119620   154915   139469   123781   134092   130925   107109   117371   115772   148339   110555    35431    89613   100046    96635    73692    55681   151739   110948        0    94436    66898    31914    62994   370180   328263   395949   342681   268778   300056   328977   325788   276622   317491   320776   275697   288238
                 Eşme Uşak 114   202305   202252   195364   186206   181868   220054   163814   184667   229652   124312   173609   189234   279860   257084   228810   221335   198239   297445   155650   213504   100862   203488   194325   208790   130014   239561   218785   156381   190392   231854   106099   147136    55573   101190   121159   148108   175664    93626    39699    87389    40608   147643    53582   187268   157930   127512   164642   151194    84313   185221   265860   167258   189364   178298   126662   203323   188552   148899   225881   111767   122799   215399   138847   143666   149405    88678   108981    71613   188973   127340    55414    77439   199317   131349    90416    41988   108708   160466    93103    85945    71635   129277   136014   151871   153373   129068   226132   121204   151405    95927   105534   100937   138463   123223   188707   145902   218138   228449   225282   201466   131438   146948   242696   124622   125553   183970   194403   138833   163814   150038   246096   205304    94436        0    68293    94446    31943   288651   284778   352464   307412   187249   256571   285492   244259   195093   274006   285507   232212   206709
            Karahallı Uşak 115   269521   269468   262580   253422   249084   287270   236708   251883   296868   197206   240825   256450   347076   324300   296026   288551   265455   364661   222866   280720   173756   270704   261541   276006   202908   306777   281986   229275   257608   299070   173315   214352   123865   177259   188375   215324   242880   170073   106915   154605   108900   214859   117461   254484   225146   194728   231858   204857   137976   238884   319523   220921   243027   231961   180325   256986   242215   202562   279544   165430   176462   269062   192510   197329   133332   131787    56254    15927   177787    87475    96160    37575   186791    91484    23215    64256    87989   149280   103440   109337   118836   118091   124828   124332   157750   139542   260347    93665   161879   106401   116009   111412   148937   133698   221733    90216   190600   199694   185323   173927    75752    79747   215158    68936    82930   156431   166865    71632    93205   122499   206137   165918    66898    68293        0    28751    35066   335503   274042   341728   300739   241300   245835   274756   291111   249144   263270   278834   221476   253562
              Sivaslı Uşak 116   272893   272840   265952   256794   252456   290642   244006   255255   300239   228776   244197   259822   350448   327671   299398   291923   268827   368033   226238   284091   195307   274076   264913   279378   210206   310149   289373   240006   260980   302442   176687   217723   140374   165297   191746   191337   246251   158111   110287   157976   135053   218230   105499   257855   228518   198100   235230   221711   154830   255738   336377   237775   259881   248815   197179   273840   259069   219416   296398   182284   193316   285916   209364   214183   150186   148641    65426    44147   194641    92067   136980    65795   203645    96076    23710   105076   104843   166134   120294   126191   135690   134945   141682    89349   122767   127580   225364    58682   149917    94439   104047    99450   136975   121736   186750   100792   155616   165927   162760   138944    79700    77095   180174    72884    53689   121448   131881    68980    91950    87516   183574   142782    31914    94446    28751        0    63056   352025   290564   358250   304982   257822   262357   291278   307633   265666   279792   283077   237998   270084
               Ulubey Uşak 117   233171   233118   226230   217072   212734   250920   195756   215533   260518   156254   204475   220100   310726   287950   259676   252201   229105   328311   186516   244370   132804   234354   225191   239656   161956   270427   247386   188323   221258   262720   136965   178002    87515   159075   152025   178974   206530   124492    70565   118255    72550   178509    99276   218134   188796   158378   195508   170257   103376   204284   284923   186321   208427   197361   145725   222386   207615   167962   244944   130830   141862   234462   157910   162729   168468   107741    78644    38317   208036   109865    74477    59965   218380   113874    57120    42573   110379   179529   112166   105008    90698   148340   155077   120429   145663   121358   218422    89762   143695    88217    97825    93228   130753   115514   180997   112606   186696   197007   193840   170024    98142   113652   211254    91326    94111   152528   162961   105537   132372   118596   214654   173862    62994    31943    35066    63056        0   307692   303819   371505   326453   206290   275612   304533   263300   214134   293047   304548   251253   225750
              Bodrum Muğla 118   237406   255813   223136   242965   238018   289127   227670   238800   333886   206888   232706   224335   314961   347768   290444   256436   233340   332546   231778   352846   230242   216747   263398   243891   235434   230890   168978   202820   190556   266955   280585   315269   289894   402720   307190   373782   343218   348953   346952   299456   272374   284442   383662   354822   264494   259947   262224   140663   205671   119560    95256   155304   151852   162849   169303    87375   161804   156884   152424   178543   166239   128135   167207   160601   254779   242071   294156   313643   177462   285173   239118   297435   304691   289181   329495   265595   247134   187197   255255   246164   225027   234650   212193   427615   452849   428544   525608   396948   450881   395403   405011   400414   437939   422700   488183   324795   498696   465214   450843   467837   311337   345132   501284   327323   384498   459714   474961   369969   392098   425782   471657   431438   370180   288651   335503   352025   307692        0   196853    45362   232429   110216   168646   108858    50800   118060   186081   254157   123452    82439
             Dalaman Muğla 119   299528   317936   285259   305087   300140   351250   289792   300922   396009   236508   294828   286457   377083   409891   352567   318558   295462   394668   293900   414969   259862   278870   325521   306013   297556   336784   247318   264942   252678   329077   342707   377391   286021   416890   369312   384003   405340   363122   314774   323661   268501   346564   351484   416944   326616   322069   324346   170283   233305   149180   220325   184924   218100   199724   182563   180060   191424   186504   244876   208163   195859   234394   196827   190221   201316   227116   232695   259279   116001   223712   235245   235974   119150   252172   268034   261722   185673   125737   193794   208429   214165   173189   150732   385697   419115   424671   577256   355030   447008   391530   401138   396541   434066   418827   538642   282523   459779   422707   408336   425330   269064   309266   458777   285050   386904   438350   436044   331052   353181   394953   429150   388931   328263   284778   274042   290564   303819   196853        0   155477    44047   138468    28199    88506   151363   146312    10463    65775    66466   113814
               Datça Muğla 120   282771   301178   268501   288330   283383   334492   273035   284165   379251   269289   278071   269700   360326   393133   335809   301801   278705   377911   277143   398211   292643   262112   308763   289256   280799   276255   214343   248185   235921   312320   325950   360634   353707   448085   352555   419147   388583   394318   382460   344821   336187   329807   419170   400187   309859   305312   307589   203064   268072   181961   140621   217705   197217   232505   250248   132740   224205   219285   197789   240944   228640   173500   229608   223002   261004   294802   300381   326965   183687   291398   302931   303660   266047   295406   335720   329408   253359   193422   261480   276115   281851   240875   218418   453383   486801   492357   589398   422716   514694   459216   468824   464227   501752   486513   550784   331020   504921   471439   457068   474062   317562   351357   507509   333548   390723   483492   481186   376194   398323   440095   477882   437663   395949   352464   341728   358250   371505    45362   155477        0   195092   175470   131309    71373    96163   183314   148744   216820   116295   150816
             Fethiye Muğla 121   335104   353512   320835   340663   335716   386826   325368   336498   431585   272084   330404   322033   412659   445467   388143   354134   331038   430244   329476   450545   346337   314446   361097   341589   333132   372360   282894   300518   288254   364653   365006   405666   308655   439524   379689   406637   434194   385756   337408   346295   291135   382140   374118   445798   362192   357645   359922   205859   255939   184756   255901   220500   253676   235300   251663   215636   227000   222080   280452   278430   231435   269970   232403   225797   158734   249750   239486   285976   118424   211056   257879   262671    76568   209590   282452   284356   208307   161313   216428   231063   236799   178659   202048   416411   443426   486677   534674   391665   453863   398385   407993   403396   440921   425682   496060   239941   417197   380125   365754   382748   226482   266684   416195   242468   344322   395768   393462   288470   310599   352371   386568   346349   342681   307412   300739   304982   326453   232429    44047   195092        0   175032    64763   125070   187927   182876    47027    24158   103029   150378
         Kavaklıdere Muğla 122   208047   226455   193778   213606   208659   259769   198311   209441   304528   105486   203347   194976   285602   318410   261086   227077   203981   303187   202419   323488   128840   187389   234040   214532   134171   245303   155837   173461   161197   237596   251226   285910   188492   319361   259526   286474   313859   265593   217244   226132   170972   255083   253954   325463   235135   230588   232865    39261   104269    57699   133688    93443   126619   108243    67901    88579    99943    86222   153395    77141    64837   142913    76170    65514   157401   140669   199953   212241   120175   190971   137716   203232   207313   194979   235292   164193   160698    89820   145093   144762   123625   137272   114815   326213   351447   327142   424206   295546   349479   294001   303609   299012   336537   321298   386781   230593   404493   371011   356640   373634   217134   250929   407081   233120   299895   358312   380758   275766   297895   324380   377454   337235   268778   187249   241300   257822   206290   110216   138468   175470   175032        0   111726   105742    65921     7843   129161   197237    66532    28371
            Köyceğiz Muğla 123   271321   289729   257052   276880   271933   323043   261585   272715   367802   208301   266621   258250   348876   381684   324360   290351   267255   366461   265693   386762   231655   250663   297314   277806   269349   308577   219111   236735   224471   300870   314500   349184   257814   388683   341105   355796   377133   334915   286567   295454   240294   318357   323277   388737   298409   293862   296139   142076   205098   120973   192118   156717   189893   171517   154356   151853   163217   158297   216669   179956   167652   206187   168620   162014   165111   198909   204488   231072    87794   195505   207038   207767   138769   199513   239827   233515   157466    97530   165587   180222   185958   144982   122525   357490   390908   396464   493505   326823   418801   363323   372931   368334   405859   390620   454891   235127   409028   375546   361175   378169   221669   255464   411616   237655   294830   387599   385293   280301   302430   344202   381989   341770   300056   256571   245835   262357   275612   168646    28199   131309    64763   111726        0    61531   124388   119337    18266    86342    39491    86839
            Marmaris Muğla 124   265337   283745   251068   270896   265949   317059   255601   266731   361818   202317   260637   252266   342892   375700   318376   284367   261271   360477   259709   380778   225671   244679   291330   271822   263365   302593   213127   230751   218487   294886   308516   343200   286735   417604   335121   401713   371149   363836   315488   327387   269215   312373   352198   382753   292425   287878   290155   136092   201100   114989   186134   150733   183909   165533   183276   145869   157233   152313   210685   173972   161668   200203   162636   156030   194032   227830   233409   259993   116715   224426   235959   236688   199076   228434   268748   262436   186387   126450   194508   209143   214879   173903   151446   386411   419829   425385   522426   355744   447722   392244   401852   397255   434780   419541   483812   264048   437949   404467   390096   407090   250590   284385   440537   266576   323751   416520   414214   309222   331351   373123   410910   370691   328977   285492   274756   291278   304533   108858    88506    71373   125070   105742    61531        0   118084   113033    78463   146539    46014    80535
               Milas Muğla 125   191336   209743   177066   196895   191948   243057   181600   192730   287816   162496   186636   178265   268891   301698   244374   210366   187270   286476   185708   306776   211479   170677   217328   197821   189364   184820   122908   156750   144486   220885   234515   269199   245502   356650   261120   327712   297148   302883   300882   253386   227982   238372   337592   308752   218424   213877   216154    96271   161279    75168    68177   110912   105782   116779   124911    37040   117412   112492   106354   134151   121847    82065   122815   116209   210387   197679   249764   269251   133070   240781   194726   253043   260299   244789   285103   221203   202742   142805   210863   201772   180635   190258   167801   383223   408457   384152   481216   352556   406489   351011   360619   356022   393547   378308   443791   280403   454304   420822   406451   423445   266945   300740   456892   282931   340106   415322   430569   325577   347706   381390   427265   387046   325788   244259   291111   307633   263300    50800   151363    96163   187927    65921   124388   118084        0    72900   140921   208997    78292    37279
             Menteşe Muğla 126   215891   234299   201622   221450   216503   267613   206155   217285   312372   113330   211191   202820   293446   326254   268930   234921   211825   311031   210263   331332   136684   195233   241884   222376   142015   253147   163681   181305   169041   245440   259070   293754   196336   327205   267370   294318   321703   273437   225088   233976   178816   262927   261798   333307   242979   238432   240709    47105   112113    65543   141532   101287   134463   116087    75745    96423   107787    94066   161239    84985    72681   150757    84014    73358   149558   148513   207797   220085   109307   198815   145560   211076   199470   202823   243136   172037   141913    81977   152937   152606   131469   129429   106972   334057   359291   334986   432050   303390   357323   301845   311453   306856   344381   329142   394625   238437   412337   378855   364484   381478   224978   258773   414925   240964   307739   366156   388602   283610   305739   332224   385298   345079   276622   195093   249144   265666   214134   118060   146312   183314   182876     7843   119337   113033    72900        0   137005   205081    74376    36215
              Ortaca Muğla 127   288756   307164   274487   294315   289368   340478   279020   290150   385237   225736   284056   275685   366311   399119   341795   307786   284690   383896   283128   404197   249090   268098   314749   295241   286784   326012   236546   254170   241906   318305   331935   366619   275249   406118   358540   373231   394568   352350   304002   312889   257729   335792   340712   406172   315844   311297   313574   159511   222533   138408   209553   174152   207328   188952   171791   169288   180652   175732   234104   197391   185087   223622   186055   179449   182546   216344   221923   248507   105229   212940   224473   225202   121033   216948   257262   250950   174901   114965   183022   197657   203393   162417   139960   374925   408343   413899   510940   344258   436236   380758   390366   385769   423294   408055   472326   252562   461662   424590   410219   427213   239104   272899   460660   255090   312265   440233   437927   332935   355064   396836   431033   390814   317491   274006   263270   279792   293047   186081    10463   148744    47027   129161    18266    78463   140921   137005        0    68555    56588   103937
          Seydikemer Muğla 128   356832   375240   342563   362391   357444   408554   347096   358226   453313   303016   352132   343761   434387   467195   409871   375862   352766   451972   351204   450129   324432   336174   382825   363317   331701   394088   304622   322246   309982   386381   343101   383761   286750   417619   357784   384732   412289   363851   315503   324390   269230   384267   352213   423893   383920   364514   381650   227587   234034   206484   277629   242228   275404   257028   229758   237364   248728   243808   302180   256525   267557   291698   283604   247525   136829   227845   217581   264071   128182   189151   235974   240766    86326   187685   260547   262451   186402   204595   194523   209158   214894   156754   180143   394506   421521   464772   512769   369760   431958   376480   386088   381491   419016   403777   474155   218036   395292   358220   343849   360843   204577   244779   394290   220563   322417   373863   371557   266565   288694   330466   364663   324444   320776   285507   278834   283077   304548   254157    65775   216820    24158   197237    86342   146539   208997   205081    68555        0   124594   171942
